date, pm25, pm10, o3, no2, so2, co
2019/9/29, 79, 47, 10, 10, 4, 3
2019/9/30, 95, 56, 8, 10, 5, 3
2019/6/15, 166, 75, 15, 8, 4, 7
2019/6/16, 146, 45, 17, 9, 4, 7
2019/6/17, 113, 48, 21, 8, 4, 6
2019/6/18, 113, 74, 24, 9, 4, 7
2019/6/19, 162, 67, 31, 8, 5, 7
2019/6/20, 152, 68, 32, 8, 5, 7
2019/6/21, 155, 61, 29, 9, 5, 7
2019/6/22, 149, 67, 31, 8, 6, 8
2019/6/23, 156, 55, 35, 7, 4, 7
2019/6/24, 116, 51, 37, 7, 3, 8
2019/6/25, 133, 56, 42, 7, 3, 7
2019/6/26, 145, 122, 40, 8, 4, 8
2019/6/27, 188, 97, 36, 8, 6, 7
2019/6/28, 170, 125, 32, 7, 4, 7
2019/6/29, 190, 102, 30, 8, 4, 7
2019/6/30, 172, 89, 31, 7, 8, 6
2019/12/31, , 131, 47, 16, 13, 12
2019/10/7, , 73, 35, 7, 5, 4
2019/6/14, , 97, 15, 9, 7, 6
